BOD,COD,FecalColiform,IP,Class
0.0190124285407053,0.1068342160617078,4.09963668590139e-05,0.79,1
0.0339671237963261,0.0618071780777779,8.188558662961169e-05,1.01,2
0.0733482288987398,0.0594227128272155,2.257967319123952e-05,1.73,2
0.0108980084494299,0.0817096910845568,8.988065025643291e-05,0.78,1
0.0058161021957618,0.0415541056860348,9.015166936242688e-05,0.69,1
0.017004610911128,0.0469414758568628,8.996573765017527e-05,0.7,1
0.0621964038185059,0.0339740857771721,8.190134355437877e-05,1.56,2
0.0291420029885844,0.1222687504921884,6.491853004041e-07,0.95,1
0.0811129316684202,0.0596641357998797,2.325406957127093e-05,1.85,2
0.0460751689656764,0.0916543332599273,8.7113734267332e-05,1.29,2
0.0623333560563333,0.0764413788180564,7.967016300735885e-05,1.58,2
0.0613918094212698,0.1151120475764911,6.287958397554802e-05,1.55,2
0.0202205429243973,0.0916245687838453,8.832701747439792e-05,0.77,1
0.0547300612812351,0.1286879558338567,3.6524551610113854e-06,1.43,2
0.0127126256006433,0.0811640090230548,7.124020825696586e-05,0.69,1
0.0360947746340022,0.0773111629524501,7.843797149057246e-05,1.06,2
0.0701983274287089,0.0275284231234314,6.191841156475558e-05,1.68,2
0.0130476694681854,0.0997171991141189,8.001051258232796e-05,0.79,1
0.0136517266600314,0.0861016048886443,6.737661030407545e-05,0.68,1
0.0592152470700836,0.0573722711415718,3.3776543930733425e-05,1.51,2
0.0331894307315203,0.0630142929411004,4.708799397397084e-05,0.99,1
0.0362023799637238,0.0603718688978278,3.62945005085144e-05,1.06,2
0.0165815263192683,0.068550485492338,6.658561268076762e-05,0.66,1
0.0562120801405821,0.0425793265288567,6.934622589996163e-05,1.44,2
0.051624180173363,0.0700651666085067,2.489594113200183e-07,1.34,2
0.066275624045223,0.10288215507083,4.516564915238583e-05,1.61,2
0.0379093917852158,0.0423246749001555,0.0001016983438317,1.11,2
0.0740892383284133,0.1278810078156355,3.460850955843575e-05,1.74,2
0.0334462161774467,0.1215213314261313,2.6386546214968344e-05,1.03,2
0.0671364666829955,0.0340236932373087,4.7573307256797154e-05,1.62,2
0.0151508645491067,0.0345958326108831,2.442323338898896e-05,0.63,1
0.033981797250379,0.0296780797293481,1.9021759578830647e-05,0.97,1
0.035070078425972,0.0319071082714829,3.2604228728062e-05,1.03,2
0.0664541510695339,0.108907807895415,6.850480611739912e-05,1.63,2
0.040721803812029,0.0599088659365534,2.034534125926619e-05,1.16,2
0.010005373327876,0.1014104670867799,2.2214112536643024e-05,0.76,1
0.0722868490555773,0.0727935769160164,9.16548799852072e-05,1.72,2
0.0313919326100352,0.061827021061833,5.434563352169228e-05,0.92,1
0.0282713780481101,0.0668241458795865,5.808632746139935e-05,0.87,1
0.0436907326820737,0.0813161385674734,5.310083646509219e-06,1.21,2
0.0683935892657472,0.0382531426094494,0.0030380599894564,5.91,3
0.0390319110202655,0.0729027133283165,3.0748062990498754e-05,1.09,2
0.0011377159285495,0.0271910923945031,8.988380164138632e-05,0.68,1
0.038909632236491,0.0439484924286248,3.746366432623242e-05,1.09,2
0.0109567022656416,0.0753897006631615,0.0001019315463183,0.76,1
0.0397240089364291,0.0992409674968086,3.253174687413333e-05,1.12,2
0.0205213487324826,0.0799403583396868,4.825400640673547e-05,0.73,1
0.0178801270029534,0.04352517543546,1.3267330653889531e-05,0.67,1
0.0020939360176662,0.0839420267907005,5.43298765969252e-05,0.67,1
0.0559797504514105,0.1001537447633208,1.645338084179501e-05,1.44,2
0.0130867986789932,0.0489621530664244,4.018646092598547e-05,0.61,1
0.0443314735090521,0.0544487381575254,6.427564750991224e-05,1.23,2
0.020778134178409,0.0756410451278538,5.404310056616416e-05,0.73,1
0.0682540947666943,0.1072707617109091,8.367872466810645e-05,1.65,2
0.0437005149847758,0.0464917015516249,9.023675675616924e-05,1.22,2
0.0641846568426792,0.1079222730207022,4.313300585743129e-05,1.58,2
0.0775986394227413,0.1250004679637071,9.913311647966803e-05,1.81,2
0.0805211023549517,0.0282692278614705,8.315244338088566e-05,1.82,2
0.0178263243380928,0.1011425868020421,4.17022770885795e-05,0.79,1
0.0266230600428298,0.0403172263466303,3.388684240410306e-05,0.82,1
0.044979551063057,0.0939495050822448,8.612735077691215e-05,1.26,2
0.0304992974884813,0.1103828030434747,5.7783794505871215e-05,0.93,1
0.0273738517752053,0.1150657472803635,4.028730524449492e-05,0.91,1
0.0200811451108943,0.0896700348544663,8.04391009359928e-05,0.73,1
0.0770043645335972,0.1330203406857807,3.948685346632677e-05,1.79,2
0.0106705699116092,0.1114609385104421,1.1218930434167898e-06,0.84,1
0.0057427349254972,0.0334284037156702,3.987132243064376e-05,0.63,1
0.0127052888736168,0.069231761278213,7.748940461959358e-05,0.65,1
0.0259065063699112,0.0626008974399626,4.352062620670166e-05,0.78,1
0.036053199847519,0.0511680314604957,8.191710047914575e-05,1.06,2
0.0508318136545042,0.087576600036704,9.047626201262888e-05,1.39,2
0.0508587149869347,0.0941545492508089,3.0306869097020307e-05,1.37,2
0.0228177442917676,0.1330666409819083,1.8924066645274704e-05,1.05,2
0.0693790595774196,0.0381576482486866,1.6494348846189486e-05,1.64,2
0.0600565251024522,0.0273762935790127,3.5475140420625657e-05,1.52,2
0.0725460800771792,0.1252451981003808,4.685794287237126e-05,1.73,2
0.0806947382279114,0.0286363230664808,1.916987467164126e-05,1.81,2
0.0634118549292243,0.0632557159137651,8.593196490980028e-05,1.57,2
0.0525412710516718,0.1114212525423325,8.240556514692559e-05,1.38,2
0.0701738716719539,0.0864885430777096,1.7534305880817398e-05,1.66,2
0.0465862942818538,0.030772751016361,7.737280337631716e-05,1.28,2
0.0245443207186634,0.099092145116399,8.282785073068364e-05,0.8,1
0.0097485878819494,0.0435053324514055,9.280513549320475e-05,0.71,1
0.0616314758374677,0.1241637554694045,3.15422119987601e-05,1.56,2
0.0140992670086461,0.1062223907200238,3.683653872050228e-05,0.77,1
0.0742433095959692,0.0742454219160121,8.315874615079244e-05,1.75,2
0.0405921883012281,0.0903314676562863,6.847644365281833e-05,1.16,2
0.0186358553857622,0.0767230169050715,0.0068424284914591,7.16,3
0.0503157971869759,0.0521734093192625,2.3506180367544388e-05,1.34,2
0.0798828071036489,0.0599088659365534,3.8194785635425406e-06,1.81,2
0.0677356327234905,0.0722776593305965,9.962158114744776e-05,1.64,2
0.0122748675547307,0.0784190628954995,5.984164888045316e-05,0.68,1
0.068087795620761,0.0593334193989694,8.998779734484917e-05,1.66,2
0.0122944321601345,0.1268293296607406,7.749885877445389e-05,1.02,2
0.0371879469609463,0.0483470205607314,4.084194899629639e-05,1.07,2
0.0416755783254701,0.1050384260047648,1.529997394884407e-05,1.19,2
0.0116536913331561,0.1264622344557304,5.578266506045087e-05,0.99,1
0.0027811427824789,0.1173476904466444,6.482398849180701e-06,0.88,1
0.0175939946489211,0.1151682693646456,3.960975747950999e-05,0.87,1
0.0363271043231738,0.0861247550367083,2.570899844998353e-05,1.05,2
0.0229864890133764,0.1312741580889748,4.73180450755703e-05,1.05,2
0.0344244464476425,0.1111269149455228,2.4892789747048294e-05,1.01,2
0.0544806125623352,0.1299413709933062,1.1688486792227132e-05,1.42,2
0.0030795030148885,0.12421667009355,3.573670537175941e-05,0.98,1
0.0174839437435242,0.1122083575764992,5.7225999369116245e-05,0.85,1
0.04027670903909,0.0418252931347811,7.766903356193848e-05,1.14,2
0.0738324528824869,0.0422816817680374,9.143113165351452e-05,1.74,2
0.0155103641734038,0.121762754398796,4.062135204955723e-05,0.95,1
0.0363222131718227,0.1307913121436454,9.504577019508498e-05,1.07,2
0.0129840845006228,0.0428405924855759,7.336739310052294e-05,0.64,1
0.055258305627141,0.0545545674058165,7.656920021319561e-05,1.43,2
0.0759527669931366,0.0517203278500157,1.3932272879060646e-05,1.74,2
0.0041800120688591,0.0934302803328153,4.730228815080321e-05,0.72,1
0.0114164704926336,0.1173278474625899,2.52362907069708e-05,0.89,1
0.0734118138663026,0.0371158915858192,6.315690585144887e-05,1.73,2
0.0796162393550204,0.1319719696948954,2.3622781610820817e-05,1.83,2
0.0243706848457036,0.0620089150823331,3.830823549374845e-05,0.75,1
0.0163174041463155,0.0923587591938664,7.433801966617569e-05,0.76,1
0.0684032748828993,0.0339145568250081,2.8791052934426268e-05,1.64,2
0.0154956907193509,0.0832210650367165,6.85331685819798e-05,0.68,1
0.0318957211991861,0.0491969617110706,1.762884742941994e-05,0.93,1
0.033003566980183,0.0294730355607834,3.0272203862532728e-05,0.98,1
0.074646829582425,0.102743254182448,5.505784652116479e-05,1.76,2
0.0318247995045969,0.088730800275881,2.2671063354888664e-05,0.95,1
0.0373835930149854,0.0639932134877947,7.950629098978115e-05,1.08,2
0.0074203998388831,0.1074592700594278,5.1269881807156455e-05,0.81,1
0.0096906448005963,0.0620936280884265,8.58700319023473e-05,0.64,1
0.0704722319043637,0.0525107400481913,9.70941704148066e-05,1.7,2
0.0031895539202856,0.1184125972575753,8.987749887147952e-05,0.93,1
0.0122968777358101,0.0773310059365046,7.051854110263316e-05,0.67,1
0.00658156738219,0.0526860197406734,5.5262686543136855e-05,0.59,1
0.0675253132153984,0.0868291809706469,9.20834683388725e-06,1.62,2
0.0320791393748479,0.1218057475309146,9.27137453295557e-05,0.99,1
0.0582688092836692,0.0438856563124523,5.596859677270257e-05,1.48,2
0.0056815955336099,0.0694368054467772,1.3970089498501727e-05,0.77,1
0.0038278491715885,0.1117585832712613,2.118991242678221e-05,0.82,1
0.022101190618849,0.0920247356289472,1.1868115734571927e-05,0.73,1
0.0696407361746971,0.0542602298090062,8.614310770167926e-05,1.68,2
0.026603495437426,0.0612383458682125,9.680424299909218e-05,0.8,1
0.0112501713467003,0.1213989663577947,6.500992020405861e-05,0.94,1
0.0058527858308941,0.1257313512097188,2.5374951644921223e-05,0.98,1
0.0175377464083848,0.0260831924514537,1.044684112058044e-05,0.66,1
0.00940131613603,0.0986622137952156,4.614572987289887e-05,0.76,1
0.068486424455866,0.0251472650368779,4.13556247437036e-05,1.67,2
0.0666008856100631,0.0685570998203559,6.090996837966185e-05,1.62,2
0.0481685817438958,0.1293361599796407,9.925286910789788e-05,1.34,2
0.0320351190126889,0.030197304478777,7.1883090787462966e-06,0.94,1
0.0047742869580031,0.1295180540001414,5.651378636964385e-05,1.01,2
0.0012795593177281,0.0314143408341265,5.174889232007587e-05,0.54,1
0.0315557861802929,0.0649159122463345,7.979936979044898e-05,0.95,1
0.0551971662352538,0.035581367485596,2.682458872349349e-05,1.41,2
0.0442385416333835,0.0688547445811752,1.2063501601683811e-05,1.22,2
0.0034487849418876,0.1289690647746305,4.339457080856494e-05,1.03,2
0.0242924264240879,0.0609440082714022,8.28877270447985e-05,0.78,1
0.0606703645970001,0.0760544406289916,4.434628906449719e-05,1.54,2
0.0581245203188153,0.0591680611985143,1.3582469149231352e-06,1.47,2
0.1362281028699217,0.08864325964456,0.0032554524752851,6.06,3
0.0153856398139537,0.084537316312339,6.444267091244332e-05,0.72,1
0.0219202180188628,0.0534069814946581,4.1109816717336944e-05,0.74,1
0.0569775453270104,0.0482213483283853,3.779771113129473e-05,1.46,2
0.0517293399274092,0.1133625578156756,7.849469641973392e-05,1.38,2
0.0204748827946483,0.1286912629978657,4.878343907890967e-05,1.02,2
0.0367917637015169,0.0539824280322415,6.283231320124686e-05,1.1,2
0.0689682028639373,0.0901462664717766,8.685532070115175e-05,1.66,2
0.001754000998773,0.0739279341711383,2.537180025996783e-05,0.6,1
0.0353244182962228,0.106417513396561,5.331513064192468e-05,1.08,2
0.0428005431361954,0.1074857273715008,4.4560583241329575e-06,1.19,2
0.0142875763356587,0.0609440082714022,8.600129537877543e-05,0.7,1
0.0515165748436416,0.1127242751619191,5.347900265950238e-05,1.39,2
0.0600369604970482,0.068044489398945,1.995772090999581e-05,1.5,2
0.0070022063983743,0.0770565113237494,6.760035863576813e-05,0.62,1
0.0605383035105238,0.1000115367109292,1.556469028493122e-05,1.54,2
0.0645514931940027,0.0817559913806837,7.960083253838358e-05,1.58,2
0.0619151626158246,0.0400162744218021,2.826477164720547e-05,1.52,2
0.0129278362600864,0.0378236246837673,1.285765060994516e-06,0.6,1
0.0569775453270104,0.1208036768361562,0.0001004535467751,1.52,2
0.0057745274092784,0.0695657848431323,9.854380749337877e-06,0.74,1
0.0718197441015587,0.0377078739434487,8.88753584562926e-05,1.72,2
0.0118004258736856,0.1188789073828587,5.108710147985814e-05,0.93,1
0.0542482828731638,0.0330050867225048,6.956367146174752e-05,1.42,2
0.0284792519805266,0.04905144649467,3.971690456792624e-05,0.86,1
0.0541162217866872,0.1275965917108528,7.430020304673472e-05,1.44,2
0.0285330546453874,0.0340997580095177,7.732553260201588e-05,0.87,1
0.0429595055551023,0.0746753532371955,1.509198254191849e-05,1.21,2
0.0395080134178158,0.0100238404854789,0.0011902238599122,4.46,2
0.0358673360961817,0.0965985434535354,7.752091846912777e-05,1.07,2
0.0244538344186703,0.1311815574967197,8.019644429457965e-05,1.07,2
0.0638618408535145,0.1140272977815052,5.975656148671091e-05,1.58,2
0.0483886835546899,0.0554045085561557,5.206403081541769e-05,1.32,2
0.0377822218500902,0.1015592894671895,0.0001022908042029,1.15,2
0.0432872126956179,0.0798080717793227,9.94892229794042e-06,1.19,2
0.053455916354305,0.1050847263008924,0.0001007245658811,1.41,2
0.0423994687254152,0.0608183360390566,5.563139858268687e-05,1.19,2
0.0196678428217366,0.070455411961581,7.892328477339878e-05,0.73,1
0.0593008422187258,0.1263001834192847,8.945836467267496e-05,1.54,2
0.0251116942753771,0.1218421263350146,1.468230249797412e-05,0.96,1
0.0587603699944426,0.0593896411871245,1.6302114364031002e-05,1.47,2
0.0094453364981887,0.126663971460286,2.7095607829487443e-05,0.98,1
0.031210960010049,0.0629382281688914,4.347335543240039e-05,0.94,1
0.0589951452592896,0.0678692097064629,5.59150232284944e-05,1.52,2
0.0244978547808291,0.0626042046039716,6.509185621284747e-05,0.79,1
0.0331405192180104,0.0277863819161416,6.612235909261507e-05,0.98,1
0.075106597809417,0.1019164631801722,4.2193893141312726e-05,1.74,2
0.0656128730371653,0.0594921632714065,4.218443898645253e-05,1.63,2
0.0179412663948406,0.1216866896265864,7.320982385285204e-05,0.96,1
0.0527466994084129,0.0342287374058728,4.035348432851667e-05,1.39,2
0.0049943887687972,0.0621445088067067,3.4759776036199864e-05,0.77,1
0.033170723936667416,0.049540955942312226,5.4367915159753734e-05,0.9861753800873284,1
0.006914198642718956,0.077004047856215,6.689222311814962e-05,0.6196646177161358,1
0.01004700049214273,0.1038455586252643,6.468494178154743e-05,0.8006647421350405,1
0.012896983873687056,0.0761012098144512,6.996769674753151e-05,0.6685994040673633,1
0.010937938295067205,0.07741015395707902,9.807896569405888e-05,0.7663938492282444,1
0.025179364561698763,0.0618544701089297,6.125547568647386e-05,0.78,1
0.019034213292039037,0.06988869878911362,3.498549383470765e-05,0.7098673503884013,1
0.033143346217618073,0.02982249332427444,6.502220620710397e-05,0.9805779824431514,1
0.031289992876710096,0.06245295093282522,4.822140737285395e-05,0.9312657643569108,1
0.008447844906425497,0.11536690674644462,2.6039819887856926e-05,0.8684375049238026,1
0.0014680766793944992,0.03169451363014033,5.15642836241589e-05,0.541117637655415,1
0.017722450260957538,0.09324951756389122,7.858761861041968e-05,0.7676910617437785,1
0.028492219792898118,0.04544770880966041,4.878154166644162e-05,0.8624102546602601,1
0.013010073165661171,0.08272792576298359,7.001646583669419e-05,0.6868326351882545,1
0.010481067647330863,0.07228343994798778,7.363264363456031e-05,0.6382998997334787,1
0.006967762128114337,0.036019512147191055,3.992388913517457e-05,0.6266638982347232,1
0.003980901530203048,0.02699902170475506,7.611224050498624e-05,0.6765327069298446,1
0.01054285897566088,0.050418410630577955,4.608217887573995e-05,0.6021787878485352,1
0.011350447578985772,0.12093972066920716,6.247268018877794e-05,0.9381776391221194,1
0.03137847902162871,0.05957658412220077,3.715079144351711e-05,0.9375536141031765,1
0.018240795689099344,0.0877206366195742,4.209028992980721e-05,0.7242515587449124,1
0.0064825414230043005,0.06756007983319516,3.196277767436331e-05,0.77,1
0.027399701853080653,0.12208432100889809,6.715697264577259e-06,0.9543229967218001,1
0.02592833139242062,0.0625582314641106,4.51891116824117e-05,0.7806262658491112,1
0.010442360262621513,0.118805363176341,5.720493774802729e-05,0.93,1
0.026010411415764115,0.041859671224720424,5.545179844154547e-05,0.8110049173326047,1
0.007272383074924038,0.12609987632183048,2.6054869342330546e-05,0.98,1
0.008677969962463812,0.07883196521454881,3.2737335371462353e-05,0.7192665886579379,1
0.016125314660046942,0.08239126835623045,5.3631143592833216e-05,0.68,1
0.01447104076086525,0.03736861819524671,5.282126768330499e-05,0.6465308153761167,1
0.023318072054714454,0.058313902677982726,3.951167158953358e-05,0.745704439744054,1
0.01375342680719419,0.09220504526397143,7.043457737353814e-05,0.76,1
0.012433540288625651,0.07856121330086478,5.9383525933453306e-05,0.68,1
0.014221566461490857,0.11828609005734975,4.9408098724086034e-05,0.9268906769735631,1
0.012400075017129765,0.07528448968827707,7.227993812834607e-05,0.6649464022027477,1
0.010457392984649564,0.10328093528184651,6.678097411641597e-05,0.7992061573522184,1
0.025079978408003047,0.06260283792229993,5.6177570557610693e-05,0.7858675116566385,1
0.015548783702735512,0.08471565104098487,6.499846195848227e-05,0.7203474469273586,1
0.010383057129543056,0.09772739447221321,3.9495794177168216e-05,0.76,1
0.04236477536602826,0.06858308368024499,0.0055191113038350545,6.681720909914268,3
0.11094828335600936,0.08982683375171667,0.0042051986683267414,6.337419355265379,3
0.039360446530262314,0.06069993156762239,0.005257871165010293,6.639362565162043,3
0.024443565201017904,0.0722328231378628,0.0063983835849281325,7.014100323648585,3
0.01790032875452348,0.09371007258235234,0.0057347826767232485,6.61968440399845,3
0.026346739537471648,0.08724801726583802,0.007045941108655084,7.156635104325044,3
0.09433023931670309,0.08439610292712749,0.0045334842750818566,6.451927621884672,3
0.023271860996512038,0.07313871876340944,0.0064879695491932635,7.043535551932193,3
0.05485290522070481,0.0487220360350612,0.00407335134739445,6.250165311730794,3
0.017676234659574793,0.09367976822772146,0.005573679899205079,6.558441363985583,3
0.020495270926053164,0.0940609878879548,0.007600304351572336,7.328860374380258,3
0.014654262441115784,0.08724693016361883,0.003605255179796748,5.852189089795021,3
0.050200289865249895,0.09165677824812297,0.0022730728271407683,5.420398757505386,3
0.060507537410037934,0.04744232383708433,0.0037897538390972776,6.1438113114629775,3
0.0823088947879518,0.09116769928816947,0.005281161661202692,6.651706437393188,3
0.0724798920951108,0.09087633302401826,0.002527490869805387,5.586043573650264,3
0.05119843642696247,0.05508450405184361,0.0026703184649690902,5.6731757453255085,3
0.05549031498579567,0.05328861637475486,0.0042679925455613756,6.2925655139939005,3
0.056701405289288416,0.051877399648634914,0.004152552126305684,6.25665824159184,3
0.12481216188018135,0.0801630543335053,0.003218867267284424,6.0347563436740606,3
0.05616301418711861,0.050224960000476784,0.002776492653187858,5.741551550928736,3
0.015203621679729313,0.08579489600158226,0.004051903315474715,6.032633955924971,3
0.0387298281163803,0.061187490168443326,0.005306086882316516,6.655204786177449,3
0.02186474654828513,0.07422662031602853,0.006595554470533515,7.078884691113773,3
0.10636961867451145,0.08561652627516492,0.004166240975204488,6.339306955327779,3
0.056569670490212276,0.05203090294341991,0.004165109010290351,6.260564009230814,3
0.055645741067180635,0.09241603962310245,0.006282878810601257,6.9443064265065315,3
0.016866367772550586,0.08140002292060398,0.005403773622304856,6.578786591647373,3
0.0202234682632251,0.09149394139656004,0.007490626741485092,7.304825221907922,3
0.018901556827081195,0.07674995087176162,0.006834323665521468,7.157514533553837,3
0.0332766903967104,0.07917292779022844,0.006385382246690212,6.951170959729096,3
0.13464178977321759,0.08746488453209615,0.0032503687424023466,6.0564922433748976,3
0.0401857086140114,0.07112222996761058,0.005726818671909504,6.746327441088112,3
0.1321383364431673,0.08878652246597547,0.0032087500988909764,6.029593325731495,3
0.01525122319514481,0.0933518327351828,0.00383032257190677,5.895706033178436,3
0.09323065570379435,0.0842846389160327,0.004567025432187582,6.4622135208285,3
0.05199619458957036,0.09159386845060583,0.002293580848785848,5.433750984569614,3
0.10440927848070022,0.06500699840078758,0.0031534811783361376,5.98964018749757,3
0.06789564317490357,0.09103691736205854,0.002475141836580578,5.551960511407244,3
0.07224252547273671,0.09163899593124906,0.005659348535899928,6.762174223120587,3
0.048127101244092016,0.05392204844200418,0.004587591743892144,6.419129095150758,3
0.0243718421296138,0.08954925627857083,0.007234187174280903,7.215188276607544,3
0.05068930391207952,0.058882969752018066,0.00472562211257436,6.434909327607194,3
0.01855891216065421,0.0937991331401415,0.006208242791677783,6.799669735172437,3
0.05859826965214905,0.04582633143532035,0.003786988899581302,6.15607530452513,3
0.015378293130212268,0.08533321465464826,0.00419391726960658,6.090007281580998,3
0.13427879275151802,0.08844565946016823,0.003314913271318794,6.078234545015672,3
0.10917404080323936,0.06854644931331624,0.0031687510383328335,6.000176333633317,3
0.0190284328267673,0.09386262665064954,0.0065457844097660265,6.927985802350451,3
0.03743921673690975,0.09210379334627027,0.0021273499720324777,5.325522485014213,3
0.019291678272360484,0.09389822546167596,0.0067350333610325976,6.99992857871571,3
0.01655843224000198,0.09352860725697955,0.0047700840947241694,6.252955321062174,3
0.09858734694542404,0.08996179971048597,0.0028256204097066506,5.780147782247611,3
0.1198361568746403,0.08941071302116534,0.003871287105631056,6.239884317886576,3
0.05017002020861612,0.056091162454155956,0.002648324397717235,5.659011642994549,3
0.014250906642809955,0.09321655943602682,0.0031111881609110397,5.62232789416855,3
0.04822898070465073,0.09172583239028183,0.0022505618050429736,5.405742430157023,3
0.029623226079406068,0.08343010823168112,0.0067336283281830495,7.059491485518396,3
0.055630677518022364,0.09146655402127554,0.0023350841944566876,5.460772708308391,3
0.06301659237282395,0.04351638039674541,0.0029230656620953138,5.835944055659606,3
0.02002282899236914,0.09399709933299698,0.007260662614247756,7.199745949232232,3
0.06538724288226361,0.08146217190286381,0.005416347187116334,6.722670776803725,3
0.015451771418671809,0.08513900114641547,0.004253657669415073,6.11414227193449,3
0.06031841190407308,0.04449641443464431,0.0036554705507359157,6.11286236761584,3
0.015084853702443272,0.09332933450689285,0.0037107184057432493,5.850238643683975,3
0.1050915712338664,0.08548697151240622,0.0042052259050379265,6.351262268835151,3
0.01882406267392436,0.09383498957440647,0.006398861309126764,6.872133150584407,3
0.015306041159837884,0.08552418683074715,0.004135173908981164,6.066275092868317,3
0.019932509130348625,0.08878689899167892,0.007371832542069801,7.278283347888664,3
0.10794684784319658,0.0896339402765379,0.002932499602349395,5.849733979946484,3
0.027341216089193973,0.0699925228522911,0.006176835477545142,6.94130634113008,3
0.020466210106838283,0.09375237699747613,0.007589734553264495,7.3269686183660045,3
0.10343933366057564,0.06428648563513448,0.0031503727501281317,5.987495383690652,3
0.03161412405510977,0.06668895133671482,0.005850138194330936,6.833963531461989,3
0.020492459373384106,0.09399659644140312,0.0076004517305317005,7.329363128958847,3
0.06646026936016355,0.04014555999123952,0.002996713336939455,5.883372900492371,3
0.047238430409434165,0.06290408229219162,0.005054557356127089,6.537223295877921,3
0.1282667962953633,0.08272929124220227,0.0032299384981850842,6.0423954514784,3
0.02303617825240652,0.08265094389765965,0.0020680306079657587,5.285304473422862,3
0.05503728333652793,0.05381650916612191,0.00431117525735152,6.305997320680898,3
0.01488718101214508,0.09330260313180237,0.003568610156733743,5.796216352359631,3
0.026265649463729446,0.07082409032234485,0.006259070970857439,6.968326427797883,3
0.03553100481269543,0.07843566622165253,0.0063270671723190015,7.001956721065902,3
0.10878849081765235,0.06826004777721945,0.0031675154479920953,5.999323780931672,3
0.01338536819852373,0.09309951224668297,0.002488946653587092,5.385783483713498,3
0.017719090348365232,0.07914615655449425,0.006097066684417282,6.8588754665103755,3
0.01824002139569348,0.07776926212254634,0.0065206017135052636,7.029982688326314,3
0.05639250751661994,0.050000321975233825,0.002781400677422463,5.744712301357737,3
0.019252724087375633,0.08246227560096697,0.007094286622970746,7.216271996698581,3
0.03592881356113738,0.07003107323639024,0.002343756994787842,5.46287130149393,3
0.03832960697099659,0.07328504282842457,0.005903741194724575,6.801358471482325,3
0.1321670840578888,0.08562657680351828,0.0032424379355229897,6.051020016368667,3
0.06713224115656281,0.039722921984288104,0.0031582909533504084,5.947397351807449,3
0.08765323048908631,0.05255995375519298,0.0030997822759334854,5.95258814621062,3
0.018052432725529418,0.09373064167713005,0.0058441312617728055,6.661253145845778,3
0.04513553211486013,0.06535447367760146,0.0052550043913957185,6.599571530092442,3
0.06797495917682966,0.09103413895541287,0.002476047571869468,5.552550211547347,3
0.06808371948998243,0.03855645658664224,0.0030314330065618223,5.9057322462103325,3
0.01755394458845462,0.07958266015405306,0.0059627974474688785,6.804630989591763,3
