pH,TSS,DO,BOD,COD,Nitrat,FecalColiform,Fosfat,IP,Class
0.35735461020167447,0.04792332268370607,0.12796591665636384,0.0253447633246366,0.013870827915041177,0.28574371056682585,0.0001010875059103582,0.009733865976481178,0.81,1
0.33888778865574576,0.04792332268370607,0.15361397793117665,0.006708907938874395,0.008452535760728214,0.24754818706772566,5.108723416975092e-05,0.009733865976481178,0.65,1
0.5124759111874773,0.054313099041533544,0.6024550502404011,0.09988818486768543,0.046380580840918936,0.3430369958154762,0.0036032804526111555,0.009733865976481178,6.2,3
0.5641830115160782,0.006389776357827476,0.5190988510972594,0.014349608647036903,0.06967923710446468,0.15396915449493015,9.45657313354964e-05,0.0,0.7,1
0.7562379555937389,0.022364217252396165,0.5152516419060374,0.024785687663063737,0.10435630689206761,0.17306691624448026,0.0003750020380545546,0.0,2.7,2
0.1837664876699434,0.03514376996805112,0.4485666825915242,0.05795751024972047,0.17641959254443002,0.6600598408580081,0.0026032750177990096,0.00013128528291978474,5.71,3
0.30934087418225964,0.04153354632587859,0.3767521110220483,0.2042489750279538,0.44733420026007803,0.5168266277363822,0.00999461953597574,0.00548272348193577,7.86,3
0.519862639805849,0.03514376996805112,0.3357152129823478,0.16138650764070073,0.3563068920676203,0.306751248491331,0.0058641623052299195,0.00598285789305876,7.02,3
0.35735461020167447,0.0,0.5152516419060374,0.023667536339918006,0.10110533159947986,0.08521721219654975,0.00011413105506008186,0.008483529948673706,0.94,1
0.34996788158330316,0.019169329073482427,0.5152516419060374,0.02143123369362654,0.10381447767663633,0.0947660930713248,0.0001250006793515182,0.009733865976481178,1.08,2
0.959372992598956,0.04153354632587859,0.42804823357167393,0.07752515840477078,0.2165149544863459,0.33348811494070113,0.00017934880080870005,0.009733865976481178,1.9,2
0.464462175168062,0.003194888178913738,0.524228463352222,0.009690644800596351,0.062093628088426514,0.10049542159618984,8.58700319023473e-05,0.0,0.64,1
0.5346360970425921,0.0,0.5178164480335188,0.024412970555348495,0.10327264846120503,0.0947660930713248,9.45657313354964e-05,0.0,0.76,1
0.40536834622108975,0.022364217252396165,0.49986280514114984,0.054043980618710394,0.16720849588209796,0.5263755086111572,9.673965619378366e-05,0.0,1.44,2
0.4423019893129476,0.01597444089456869,0.45369629484648677,0.08777487886693999,0.24469007368877332,0.28192415821691585,9.45657313354964e-05,0.004732521865251286,1.97,2
0.4201418034578328,0.025559105431309903,0.3716224987670857,0.12691017517704062,0.33680104031209357,0.301021919966466,9.45657313354964e-05,0.0021068162068555926,2.42,2
0.10989920148622767,0.0,0.5190988510972594,0.023481177786060382,0.10002167316861725,0.06993900279690966,9.673965619378366e-05,0.00598285789305876,0.79,1
0.21331340214342953,0.0,0.5190988510972594,0.024412970555348495,0.10273081924577372,0.04893146487240455,9.673965619378366e-05,0.0,0.78,1
0.21700676645261519,0.03194888178913738,0.5447469123720723,0.02497204621692136,0.10327264846120503,0.20935266356862547,9.673965619378366e-05,0.0,0.79,1
0.6417436620089796,0.019169329073482427,0.656315978917508,0.0029817368617219564,0.0014629388816644953,0.08330743602159474,9.45657313354964e-05,0.0,0.68,1
0.5013958182599203,0.03194888178913738,0.6101494686228449,0.004099888184867687,0.0037386215864759417,0.2781046058670058,0.0017337050744841004,0.0006689297748769983,5.02,3
0.6343569333906078,0.054313099041533544,0.3690576926396044,0.04603056280283266,0.12332032943216299,0.30866102466628603,0.05869053636161066,0.0030445682277111972,10.5,4
0.6860640337192088,0.07348242811501597,0.3164791670262382,0.06802087215803206,0.1374078890333767,0.32966856259079114,0.9999999999999999,0.004607488262470539,14.9,4
0.5641830115160782,0.0926517571884984,0.2959607180063879,0.08348863212821468,0.19917641959254445,0.3564054290401613,0.11956043239365431,0.0066080259069624964,11.63,4
0.48292899671399114,0.04792332268370607,0.5627005552644412,0.023108460678345134,0.05288253142609449,0.24563841089277066,0.00029891466801450006,0.0009815137818288665,2.34,2
0.4681555394772481,0.07028753993610223,0.36392808038464186,0.046962355572120765,0.12169484178586908,0.312480577016196,0.007603302191859738,1.0,7.75,3
0.5420228256609634,0.08945686900958466,0.34469203442853225,0.0659709280655982,0.14607715648027741,0.5072777468616072,0.05869053636161066,0.014110042073807335,10.53,4
0.719304312501881,0.009584664536741214,0.6691400095549145,0.005218039508013417,0.002384048547897699,0.18643534946916532,5.326115902803819e-05,0.0,0.49,1
0.5937299259895648,0.025559105431309903,0.7563434178892782,0.0024226612001490844,0.0032509752925877766,0.25518729176754573,0.0009945706226664275,0.0,4.16,2
0.5013958182599203,0.07028753993610223,0.46139071322893066,0.03317182258665673,0.09460338101430428,0.2360895300179956,0.001190223859912282,0.0,4.47,2
0.5826498330620073,0.08306709265175719,0.1664380085685831,0.07677972418934029,0.15528825314260947,0.4671724471875519,0.017385964054152468,0.004982589070812781,8.65,3
0.5087825468782916,0.10223642172523961,0.3203263762174601,0.09485650391352964,0.22735153879497183,0.23226997766808558,0.05869053636161066,0.030989578449208223,10.58,4
0.20592667352505778,0.054313099041533544,0.5473117184995535,0.024040253447633247,0.064802774165583,0.26091662029241075,0.00011413105506008186,0.0006689297748769983,0.94,1
0.25024704523528696,0.03514376996805112,0.5947606318579572,0.018635855385762207,0.05504984828781968,0.2628263964673657,0.0007554388882548274,0.0028570178235400767,3.77,2
0.2465536809261013,0.09904153354632587,0.592195825730476,0.04994409243384272,0.14986996098829652,0.6600598408580081,0.00999461953597574,0.014735210087711071,7.8,3
0.5678763758252638,0.0,0.9076669794106738,0.0014908684308609782,0.010078023407022102,0.12723228804556,5.326115902803819e-05,0.0,0.43,1
0.6232768404630509,0.006389776357827476,0.7794266730366096,0.0,0.005418292154312963,0.17497669241943525,8.043521975662911e-05,0.0017317153985133506,0.59,1
0.4977024539507342,0.04153354632587859,0.6152790808778075,0.013604174431606414,0.058300823580407446,0.5607514797603474,0.0002554361708487546,0.0013566145901711083,2.11,2
0.5641830115160782,0.04792332268370607,0.5447469123720723,0.01528140141632501,0.06913740788903337,0.5913078985596276,0.0003750020380545546,0.00104403058321924,2.69,2
0.5309427327334064,0.019169329073482427,0.5280756725434439,0.017331345508758852,0.0805158214130906,0.6371425267585479,0.0017337050744841004,0.000856480179048119,5.04,3
0.40906171053027585,0.038338658146964855,0.5998902441129198,0.019194931047335072,0.055591677503250975,0.5664808082852125,8.043521975662911e-05,0.000856480179048119,0.7,1
0.42752853207620456,0.019169329073482427,0.6268207084514733,0.015654118524040257,0.0398786302557434,0.5359243894859324,0.0058641623052299195,0.0022943666110267135,6.92,3
0.40536834622108975,0.02875399361022364,0.6024550502404011,0.018635855385762207,0.07672301690507152,0.5263755086111572,0.006842428491459192,0.002731984220759329,7.16,3
0.5013958182599203,0.009584664536741214,0.6537511727900267,0.007640700708162501,0.02904204594711747,0.22081132061835548,1.3043549149723638e-05,0.008483529948673706,0.54,1
0.663903847864094,0.03194888178913738,0.6793992340648396,0.008758852031308238,0.05775899436497617,0.24563841089277066,0.0003750020380545546,0.008483529948673706,2.69,2
0.6306635690814222,0.03194888178913738,0.6665752034274333,0.012486023108460677,0.0929778933680104,0.6982553643571082,0.001842401317398464,0.008483529948673706,5.14,3
0.48292899671399114,0.04153354632587859,0.5550061368819974,0.008758852031308238,0.0929778933680104,0.667698945557828,0.0026032750177990096,0.009733865976481178,5.68,3
0.5678763758252638,0.02875399361022364,0.5383348970533691,0.016213194185613115,0.08864325964456003,0.7154433499317033,0.00379893368985701,0.009108697962577442,6.26,3
0.5272493684242203,0.012779552715654952,0.6870936524472835,0.013790532985464031,0.05450801907238838,0.49963864216178705,0.0003750020380545546,0.010984202004288651,2.7,2
0.505089182569106,0.03514376996805112,0.8871485303908235,0.013790532985464031,0.08810143042912874,0.8682254439281042,0.00379893368985701,0.008483529948673706,6.26,3
0.6343569333906078,0.022364217252396165,0.6575983819812486,0.020499440924338433,0.094061551798873,0.8892329818526093,0.007603302191859738,0.009733865976481178,7.33,3
0.5531029185885208,0.01597444089456869,0.7435193872518716,0.011740588893030188,0.04042045947117469,0.11768340717078493,1.739139886629819e-05,0.0006064129734866246,0.56,1
0.5272493684242203,0.04153354632587859,0.6627279942362113,0.005963473723443906,0.05179887299523191,0.6772478264326031,0.0002336969222658819,0.009108697962577442,1.98,2
0.5346360970425921,0.03194888178913738,0.5357700909258878,0.023853894893775623,0.10381447767663633,0.9999999999999999,0.00999461953597574,0.010984202004288651,7.76,3
0.4977024539507342,0.054313099041533544,0.35366885587471675,0.023108460678345134,0.08539228435197226,0.8873232056776543,0.043473062353599747,0.010359033990384915,10.03,4
0.5161692754966634,0.08626198083067092,0.5434645093083317,0.021617592247484156,0.08593411356740356,0.7154433499317033,0.018472926483296105,0.009108697962577442,8.71,3
0.3795147960567897,0.019169329073482427,0.6627279942362113,0.020499440924338433,0.07022106631989596,0.484360432762147,0.00048369828096891823,0.008483529948673706,3.09,2
0.42752853207620456,0.01597444089456869,0.5511589276907755,0.020872158032053667,0.07401387082791505,0.9312480577016196,0.004885896119000647,0.008483529948673706,6.65,3
0.48292899671399114,0.0926517571884984,0.6345151268339172,0.021244875139768915,0.10164716081491114,0.9197894006518895,0.00912504959266083,0.008483529948673706,7.62,3
0.23577927371913265,0.06126020383439232,0.33597496545080807,0.022287054370186354,0.1299049921892062,0.44379405214323586,6.11715333307956e-05,0.0037386102310979826,1.05,2
0.6861923044972444,0.08545192403601726,0.49426734481746837,0.07862578120644709,0.1292435593873857,0.17645919209246477,1.3613982998765426e-05,0.002301832300404459,1.8,2
0.7035731076368772,0.048010685573452075,0.39972484319651097,0.03996612092830283,0.06866954339666557,0.6383211361463456,1.1675881252413434e-05,0.005123034848087117,1.13,2
0.3324895791264466,0.06928978943300991,0.741827845675959,0.016346751054421363,0.12157755321428641,0.2266296480817613,2.349672621268409e-05,0.0021590626770626293,0.93,1
0.27550038283980305,0.056614370161829075,0.43695038156451793,0.03203022786133805,0.052494204228145866,0.5896660517366504,6.598054676971136e-05,0.00239665590430782,0.96,1
0.3657858777480292,0.07033034385194889,0.9916139520224625,0.009758370184651512,0.06843142758801041,0.16918540851037336,8.805599836840396e-05,0.0019252089722248914,0.68,1
0.40005153374316027,0.097990058766169,0.4891454034203971,0.06385694970216363,0.09077132046949718,0.30169882479436944,2.3764593933724642e-05,0.0031943761664413434,1.57,2
0.3006360449678134,0.05097634367000767,0.765242434919718,0.03531463599352107,0.0784455202075726,0.2780823415614898,4.681067209806999e-05,0.0046491839373136844,1.03,2
0.4181537191142719,0.09816790464886613,0.3678346604504538,0.03392310343416716,0.0770135181916309,0.2443478388586501,0.00010146198996024381,0.0028380531027594044,1.02,2
0.011564658898355784,0.06818059274355655,0.5656086714195465,0.03757434791767368,0.09045052556061443,0.2815560394901178,5.1963186496908354e-05,0.004669617756182999,1.11,2
0.5965605622362951,0.05210114087548723,0.563078188467421,0.051624180173363024,0.07006516660850673,0.3496078801187213,2.4895941132001827e-07,0.004371390844188332,1.34,2
0.5507978769270068,0.06459871426397092,0.48167590554966605,0.06448790822644,0.09192882787268314,0.025271735265983763,6.839765902898288e-05,0.004316499997421732,1.58,2
0.20870489684403015,0.0968590213542789,0.43813940367455223,0.0717977339204793,0.028593329934362262,0.484102936160659,7.083367959797499e-05,0.0049862751714715575,1.71,2
0.17813632478521724,0.08213993448368274,0.598169584586648,0.040623980785009506,0.07102755133515551,0.6004601600652032,6.987880995708934e-05,0.0019292156033757382,1.16,2
0.214002547606436,0.054118287597658146,0.033201155841735976,0.05698243647836154,0.10447951528722692,0.12332793317071447,8.30925670667707e-05,0.0018995665328594743,1.48,2
0.7194660599240947,0.06275317321808722,0.47399299345405776,0.03323834224503,0.09687965239430917,0.72845077501931,7.910606510069707e-05,0.0031683330639608455,1.0,2
0.09035312449242472,0.091075910063415,0.9467055015588474,0.04596022690892844,0.12115754338513003,0.05770068706947422,4.214031959710466e-05,0.0028810576104451573,1.27,2
0.37022688711055496,0.07843169182428625,0.5446940773815004,0.010633886276476892,0.12574127270174634,0.7291501772868187,7.406700056018175e-05,0.004833622524624311,1.01,2
0.08203468563571414,0.08897452055470352,0.9768883705058803,0.02511169427537719,0.12184212633501464,0.6598627259856148,1.468230249797412e-05,0.002333885349611227,0.96,1
0.6553532141016256,0.05641936371150319,0.6726511490690733,0.06441454095617537,0.0821197794216851,0.118525370933821,1.4001603348035912e-05,0.003936270701206406,1.57,2
0.5215593533574756,0.07386854088666134,0.09868883513287358,0.07325774259874675,0.04181537164275412,0.5728104570896897,9.023045398626232e-05,0.002099230318543321,1.72,2
0.3063620164301555,0.07663451237808305,0.31118842761854776,0.024077215764644985,0.1193650604921966,0.36581069931600757,4.493559805078636e-05,0.005663930053451383,0.95,1
0.3486079633609962,0.07619769792935335,0.6307914732465724,0.00821032078206653,0.11917655214367794,0.3776772244547398,1.3383931897165963e-05,0.0039866206993353775,0.91,1
0.15732895604606822,0.07107916862119999,0.021768250937556903,0.07817334970648136,0.03631555789561661,0.0877516711634346,3.004530414588655e-05,0.005258592535357421,1.8,2
0.26941372026172017,0.07984197847304281,0.6271939191700568,0.04281766216592396,0.04789393909148407,0.7085178103953098,4.457634016609666e-05,0.0019336228976416724,1.19,2
0.6990870118848855,0.07430223523218593,0.4947856365064583,0.06238471314551863,0.072849798704171,0.719358545541695,5.768925295726867e-05,0.0056038305861886885,1.56,2
0.07826997211519382,0.05130395450655527,0.284755551480086,0.033693219320671264,0.09317562870411465,0.47426467759770297,7.85199074993613e-05,0.0039319969613121715,1.02,2
0.27191601487715733,0.09455482513722845,0.8922848742149553,0.03705344029879426,0.061734420469577916,0.5233860301857353,2.2425255328522e-05,0.003092607735209844,1.06,2
0.36580842094276234,0.09243159490608051,0.17490820116073358,0.05282251225435315,0.04327383097076831,0.6765318133612404,7.546621547949934e-05,0.002641461067624537,1.4,2
0.34319759662492233,0.05036792354499106,0.3943285120817383,0.07397185069598974,0.130248937246153,0.3880050646049533,8.553804179062298e-05,0.002293418374987678,1.75,2
0.5396164523391218,0.05975007388306901,0.8858214719757928,0.04834955434388223,0.09873827856742469,0.19727806625530997,2.568378737035614e-05,0.0030720403619688354,1.28,2
0.17157625511772823,0.06928510927820224,0.41634066499058453,0.0434559574172268,0.10377508935328782,0.603304395953073,4.78411749778377e-05,0.0023253378698227583,1.23,2
0.6375891766515185,0.07348320814081725,0.9322238220135536,0.007867940187497764,0.13231591475184168,0.3399328154181823,4.97918822640034e-06,0.003983816057529787,1.04,2
0.7077886850520705,0.061697018283122365,0.1903350008447729,0.07023011991249031,0.10257128165397487,0.33501368613670424,1.4493219400769135e-05,0.003512235571075164,1.67,2
0.01647907535029125,0.07813372196818849,0.11920708846757354,0.08111293166842025,0.05966413579987971,0.7290802370600664,2.325406957127093e-05,0.002832844482263302,1.85,2
0.25563982827946985,0.0584099895564297,0.3678956359432766,0.021575391848618716,0.09900946601617143,0.2243915608257338,7.035782047000886e-05,0.0053479404100213,0.78,1
0.4684926729544907,0.08480762272414057,0.6003342145818393,0.06232357375363139,0.026804154205437795,0.7529764811999499,3.073230606573166e-05,0.0028496723330968575,1.54,2
0.04952739882980506,0.06377500701779457,0.20810935700246933,0.007569579955088147,0.06842150609598288,0.1284568831324456,6.656040160114023e-05,0.004218738197341079,0.75,1
0.11064199975270217,0.09844559383413004,0.2389019808777251,0.005950608857913715,0.09345343048087938,0.1385749026024059,6.8857761232181695e-06,0.002382632695279863,0.73,1
0.32428385624340006,0.0761009747299917,0.7798155777042445,0.03807079977979817,0.09800078099339508,0.728171014112306,7.8532513039175e-05,0.003442253080307045,1.11,2
0.3069255962984965,0.08791056536172588,0.17563990707460073,0.02892923790481681,0.045615303089212716,0.16995475100463311,2.594850370644329e-05,0.0043251810315819,0.88,1
0.06203887190697577,0.08334117421769009,0.6665231120404324,0.04900252304923798,0.0977527436927124,0.07903245622849199,2.1095370878179663e-05,0.0020283129471733406,1.32,2
0.29062686650607583,0.07662827217167284,0.4538405930762915,0.009239908141447636,0.10735674797514576,0.4318575867777531,1.4745330197042482e-05,0.003073910123172565,0.8,1
0.5124068162956181,0.06933971108429329,0.9309128489178751,0.03188593889648416,0.08186512779298438,0.6502576015118282,2.205339190401872e-05,0.0033924372996648536,0.93,1
0.06456370971714209,0.056154154939060064,0.6144195534237874,0.07914424324965096,0.10725422589086368,0.398496098617584,6.239742207767542e-07,0.005865062937223873,1.81,2
0.4307328217756452,0.06723988162718467,0.8203642804310657,0.07585494396611703,0.03676202503684546,0.6101119113568241,1.2741049366668733e-05,0.0058618576323032,1.74,2
0.6537751904702707,0.08572025291166581,0.12637170887419236,0.021149861681083487,0.07790645247408864,0.7524635862037783,2.6767863794331923e-05,0.0027370859977580726,0.74,1
0.48208621937887397,0.05277040301300576,0.8655471206123823,0.007528005168604739,0.11260191009358257,0.17331188188867516,0.00010032749137701336,0.0057594214292132255,0.85,1
0.5231148337940974,0.08781696226556931,0.8962177935019923,0.053157556121895266,0.10513102659701994,0.030144237729628317,2.3184739102295778e-05,0.003933733168144208,1.38,2
0.614189340518001,0.08639419520399201,0.8981385215258951,0.004774286958003172,0.12951805400014144,0.5073464048508681,5.651378636964385e-05,0.003437979340412811,1.01,2
0.736846863063731,0.06812599093746517,0.5750903605534119,0.016784509100333952,0.09609585452415202,0.05427361595868128,8.24717442309469e-06,0.0040373713605794306,0.72,1
0.12865401234487805,0.06591539781657124,0.10551809032896985,0.02312833240255479,0.10268703239429346,0.07847293441448493,2.5053510379672606e-05,0.0022426677137436252,0.79,1
0.20076969229778996,0.08072496768011853,0.5148465736449903,0.026559475075267236,0.12471935902293348,0.35503990439637295,1.8908309720507612e-05,0.004656395873385203,0.99,1
0.4731365710696198,0.06584675554605655,0.748870515096933,0.02097867138379929,0.05486213365866277,0.6604222477996227,4.584634830232414e-05,0.004264948009947511,0.72,1
0.30751171936157373,0.0895954210925412,0.768626574771355,0.007584253409141074,0.07331280166544539,0.10456063899256227,8.348333880099458e-05,0.0020166937168358875,0.66,1
0.2533855088061059,0.05662217041984216,0.7031998709730393,0.0659968284182173,0.060643056346574006,0.47160694898116856,6.110850563172724e-05,0.004846577298678714,1.61,2
0.44380787472115335,0.0883317792944297,0.9329250401810107,0.01258301008984234,0.09965436299794646,0.4933583595006913,1.6314719903844694e-05,0.004698465500469095,0.74,1
0.6003478189515445,0.07760174437169935,0.5976208051512467,0.03910772386620574,0.08011233086815994,0.42957287270389133,5.9028591562471315e-05,0.005646701539502748,1.12,2
0.31301225887657935,0.08051592076536901,0.6781999189159017,0.026004329396930863,0.03247594048104844,0.05508958527077474,9.41129602488732e-05,0.005663662944707997,0.81,1
0.5484308414799748,0.07570472162292939,0.3067677043889322,0.02847680640485129,0.09810330307767716,0.35863016936958386,9.268853424992832e-05,0.003599045912676832,0.88,1
0.11438417007848578,0.04886871395488594,0.037896268789052195,0.004446579817487514,0.07502260545815127,0.6750164417816378,1.8574262915445303e-05,0.0026864688908857133,0.66,1
0.6210424717170246,0.060467697620268046,0.8198155009956656,0.06702152462624748,0.06793535298664499,0.1252629461108221,3.493940497854466e-05,0.0027318773772619705,1.61,2
0.3157174422446163,0.06932099046506197,0.5807915691322959,0.0458550671548824,0.1208565914603018,0.1761328043676273,1.681263872648471e-05,0.0017462461141537534,1.25,2
0.7342093092798962,0.06873441106248179,0.36835295213944375,0.03708034163122474,0.07977830730324069,0.2897856728378029,3.532072255790825e-05,0.005581794114859031,1.07,2
0.027187092848770966,0.05855351430386933,0.10969491158729652,0.07984367789284104,0.024730562371730602,0.1313710592470654,7.121814856229198e-05,0.0030108724597325783,1.83,2
